"GEO_ID","NAME","B25070_001E","B25070_001M","B25070_002E","B25070_002M","B25070_003E","B25070_003M","B25070_004E","B25070_004M","B25070_005E","B25070_005M","B25070_006E","B25070_006M","B25070_007E","B25070_007M","B25070_008E","B25070_008M","B25070_009E","B25070_009M","B25070_010E","B25070_010M","B25070_011E","B25070_011M",
"0500000US27039","Dodge County, Minnesota","1246","135","38","20","181","80","248","99","128","52","140","51","98","57","28","26","82","40","169","60","134","52",
"0500000US27041","Douglas County, Minnesota","4283","286","212","83","620","167","567","152","336","127","374","118","517","214","152","92","316","140","931","206","258","64",
"0500000US27043","Faribault County, Minnesota","1381","147","88","33","190","64","151","60","172","55","90","30","67","39","54","32","195","76","201","60","173","47",
"0500000US27045","Fillmore County, Minnesota","1653","149","93","27","245","62","201","59","171","48","180","65","125","46","110","48","52","20","247","56","229","51",
"0500000US27047","Freeborn County, Minnesota","3034","258","160","80","317","80","379","126","482","133","253","81","372","118","156","93","185","118","488","115","242","64",
"0500000US27049","Goodhue County, Minnesota","4808","321","158","52","510","124","647","176","456","145","663","164","467","125","224","83","294","137","1090","222","299","83",
"0500000US27051","Grant County, Minnesota","590","57","9","6","73","26","52","19","77","27","87","27","32","17","25","18","38","22","129","40","68","23",
"0500000US27053","Hennepin County, Minnesota","191183","1834","7893","553","18019","895","26158","1028","26076","1088","22546","1008","17499","827","11025","783","14595","826","41283","1334","6089","516",
"0500000US27055","Houston County, Minnesota","1640","168","49","41","289","105","252","108","185","54","196","82","179","78","16","14","86","42","190","64","198","64",
"0500000US27057","Hubbard County, Minnesota","1634","136","85","60","109","39","199","68","217","63","230","76","93","53","166","80","110","40","234","63","191","45",
"0500000US27059","Isanti County, Minnesota","2604","251","54","33","257","111","242","104","392","141","344","126","275","88","212","96","165","66","466","105","197","54",
"0500000US27061","Itasca County, Minnesota","3653","296","231","108","188","72","411","118","354","122","390","108","272","89","296","138","153","60","988","198","370","84",
"0500000US27063","Jackson County, Minnesota","838","105","109","65","83","37","118","51","60","27","54","32","41","26","9","11","27","20","168","70","169","41",
"0500000US27065","Kanabec County, Minnesota","978","103","26","19","82","34","104","43","131","55","118","49","137","63","90","54","76","27","102","46","112","37",
"0500000US27067","Kandiyohi County, Minnesota","4389","299","135","62","521","148","596","160","430","108","670","152","218","100","190","62","425","159","887","183","317","78",
"0500000US27069","Kittson County, Minnesota","362","68","16","7","45","26","79","34","29","16","31","16","31","19","20","15","15","8","54","28","42","16",
"0500000US27071","Koochiching County, Minnesota","1175","168","50","45","148","80","56","32","116","63","87","46","135","76","47","42","119","64","262","104","155","63",
"0500000US27073","Lac qui Parle County, Minnesota","589","74","59","27","93","34","70","27","52","24","66","23","15","14","7","6","32","20","72","33","123","33",
"0500000US27075","Lake County, Minnesota","933","148","132","94","118","56","93","64","50","30","80","47","93","54","37","29","63","42","157","69","110","51",
"0500000US27077","Lake of the Woods County, Minnesota","281","76","0","9","6","8","53","27","51","50","47","31","42","28","20","18","11","11","26","16","25","25",
"0500000US27079","Le Sueur County, Minnesota","2014","181","132","66","165","72","236","90","283","107","178","54","218","87","88","53","241","92","278","84","195","57",
"0500000US27081","Lincoln County, Minnesota","523","60","40","20","45","17","74","34","49","17","58","26","24","15","27","22","22","15","109","32","75","30",
"0500000US27083","Lyon County, Minnesota","3167","232","185","87","362","109","548","132","302","91","271","104","329","107","215","99","200","80","603","123","152","36",
"0500000US27085","McLeod County, Minnesota","3288","249","163","85","378","110","490","143","494","134","353","102","222","93","214","80","188","83","573","137","213","82",
"0500000US27087","Mahnomen County, Minnesota","622","49","54","17","76","21","51","18","91","20","75","17","44","18","24","12","36","11","116","24","55","16",
"0500000US27089","Marshall County, Minnesota","692","62","42","19","99","33","69","25","101","30","39","19","55","25","31","16","38","20","107","26","111","29",
"0500000US27091","Martin County, Minnesota","2293","279","151","61","346","140","343","135","153","71","272","101","215","87","93","60","86","54","403","155","231","73",
"0500000US27093","Meeker County, Minnesota","1806","169","66","33","229","73","293","103","183","64","232","70","112","46","47","26","112","39","363","88","169","43",
"0500000US27095","Mille Lacs County, Minnesota","2553","167","188","86","213","85","193","53","247","65","461","165","222","81","168","59","171","67","474","98","216","44",
"0500000US27097","Morrison County, Minnesota","3045","224","186","66","295","91","405","112","452","123","342","82","293","94","111","69","173","96","468","125","320","70",
"0500000US27099","Mower County, Minnesota","4206","330","153","72","393","157","524","183","609","161","661","182","257","124","228","86","529","166","609","154","243","80",
"0500000US27101","Murray County, Minnesota","687","75","88","34","79","36","92","36","63","24","40","19","28","14","37","22","20","17","105","31","135","32",
"0500000US27103","Nicollet County, Minnesota","3366","240","112","55","355","109","538","126","534","133","395","113","196","73","158","100","260","91","708","153","110","35",
"0500000US27105","Nobles County, Minnesota","2356","230","95","64","380","129","353","127","373","141","230","105","130","73","109","54","138","69","346","118","202","73",
"0500000US27107","Norman County, Minnesota","496","59","33","17","52","19","39","16","50","29","39","19","26","17","28","19","44","19","86","24","99","26",
"0500000US27109","Olmsted County, Minnesota","16930","659","790","228","1441","263","1962","312","2465","331","2078","303","1419","283","1009","194","887","214","3854","390","1025","233",
"0500000US27111","Otter Tail County, Minnesota","5363","257","188","58","699","158","574","144","709","202","527","146","462","157","357","157","180","72","1073","193","594","93",
"0500000US27113","Pennington County, Minnesota","1629","161","139","74","240","106","157","64","213","89","188","73","136","73","118","60","92","56","245","85","101","47",
"0500000US27115","Pine County, Minnesota","2053","172","55","26","149","50","283","84","220","57","188","39","198","89","128","41","179","77","335","80","318","66",
"0500000US27117","Pipestone County, Minnesota","997","133","61","35","145","69","193","71","162","64","57","33","56","28","44","40","57","26","121","36","101","33",
"0500000US27119","Polk County, Minnesota","3405","222","238","102","373","113","459","108","202","74","461","132","272","86","110","51","221","91","761","128","308","65",
"0500000US27121","Pope County, Minnesota","1119","129","98","53","212","70","99","36","64","30","137","61","99","60","31","19","28","19","189","75","162","37",
"0500000US27123","Ramsey County, Minnesota","84789","964","2621","305","6817","533","11089","536","11223","666","10355","623","7066","487","5743","574","7007","572","19705","875","3163","393",
"0500000US27125","Red Lake County, Minnesota","274","39","14","8","13","7","33","20","27","17","54","20","38","24","2","3","11","11","61","24","21","13",
"0500000US27127","Redwood County, Minnesota","1347","120","117","34","180","52","204","72","121","44","90","32","38","18","62","29","101","42","265","80","169","46",
"0500000US27129","Renville County, Minnesota","1341","111","125","44","114","29","122","49","107","37","107","40","83","32","78","45","100","49","268","62","237","43",
"0500000US27131","Rice County, Minnesota","5987","379","325","98","280","89","697","176","805","208","729","169","426","157","299","109","516","156","1483","257","427","126",
"0500000US27133","Rock County, Minnesota","960","106","138","48","173","67","77","41","117","58","29","23","92","35","43","24","77","47","125","54","89","29",
"0500000US27135","Roseau County, Minnesota","1103","111","86","36","81","27","187","62","113","41","127","48","35","20","45","26","60","27","256","57","113","35",
"0500000US27137","St. Louis County, Minnesota","24630","658","946","173","2119","264","2467","249","2998","336","2763","295","2422","288","1445","217","1902","308","5740","426","1828","226",
"0500000US27139","Scott County, Minnesota","8486","586","256","134","594","160","1039","261","1241","294","1098","242","743","206","437","151","1090","265","1675","312","313","99",
"0500000US27141","Sherburne County, Minnesota","5268","439","324","157","503","155","720","221","615","244","692","156","350","146","352","169","417","148","1088","299","207","111",
"0500000US27143","Sibley County, Minnesota","1260","131","107","46","185","53","103","32","156","64","123","43","82","38","21","16","65","34","200","64","218","77",
"0500000US27145","Stearns County, Minnesota","18986","599","930","237","2277","375","2453","341","2732","413","2086","355","1501","274","1025","226","1374","302","3688","486","920","151",
"0500000US27147","Steele County, Minnesota","3649","266","187","86","408","130","454","163","457","126","290","97","330","103","248","106","297","100","784","161","194","86",
"0500000US27149","Stevens County, Minnesota","1143","148","74","24","45","25","155","66","172","78","45","32","42","29","99","57","50","36","333","78","128","55",
"0500000US27151","Swift County, Minnesota","1268","120","128","54","69","32","158","55","203","80","126","49","98","50","87","46","45","21","216","75","138","42",
"0500000US27153","Todd County, Minnesota","1711","136","119","46","203","76","228","68","145","60","247","72","112","37","30","19","74","31","283","85","270","51",
"0500000US27155","Traverse County, Minnesota","328","69","14","10","57","35","40","20","16","22","28","18","28","28","8","9","20","13","40","18","77","23",
"0500000US27157","Wabasha County, Minnesota","1928","189","153","66","149","69","316","85","205","60","185","69","151","78","104","58","116","75","334","119","215","57",
"0500000US27159","Wadena County, Minnesota","1331","194","46","22","40","29","240","107","138","56","114","56","138","90","32","15","184","88","202","63","197","78",
"0500000US27161","Waseca County, Minnesota","1670","186","74","38","107","60","177","74","134","67","155","107","214","125","62","35","111","60","447","163","189","95",
"0500000US27163","Washington County, Minnesota","17817","551","514","110","1246","234","2449","410","2425","357","2090","331","1503","272","1037","231","1961","308","3936","455","656","159",
"0500000US27165","Watonwan County, Minnesota","996","141","22","21","96","40","181","81","128","64","83","44","62","33","44","31","57","29","205","66","118","44",
"0500000US27167","Wilkin County, Minnesota","617","104","58","33","37","28","81","39","54","30","35","29","131","85","21","26","67","51","50","44","83","43",
"0500000US27169","Winona County, Minnesota","5749","353","288","116","734","136","737","186","638","135","539","125","434","138","257","119","404","149","1406","248","312","87",
"0500000US27171","Wright County, Minnesota","8892","533","519","181","669","146","1159","240","1219","271","1246","263","856","229","396","142","547","151","1539","309","742","204",
"0500000US27173","Yellow Medicine County, Minnesota","840","108","78","37","87","39","94","30","76","38","69","32","103","37","23","17","35","18","132","51","143","40",
"0500000US28001","Adams County, Mississippi","4223","362","87","57","202","105","252","137","324","155","444","166","231","92","333","175","181","80","878","191","1291","270",
"0500000US28003","Alcorn County, Mississippi","4585","433","295","111","505","171","835","240","600","252","342","121","300","140","286","158","200","109","525","203","697","198",
"0500000US28005","Amite County, Mississippi","788","224","16","26","56","69","61","61","64","68","36","36","31","29","18","31","35","35","137","95","334","128",
"0500000US28007","Attala County, Mississippi","1910","208","110","63","99","61","127","83","128","79","170","107","72","53","177","90","206","118","446","154","375","129",
"0500000US28009","Benton County, Mississippi","611","156","14","16","81","59","218","115","41","36","21","22","30","33","0","18","63","55","59","54","84","44",
"0500000US28011","Bolivar County, Mississippi","5620","399","213","84","510","170","456","132","410","158","506","155","425","116","379","122","310","113","1458","238","953","224",
"0500000US28013","Calhoun County, Mississippi","1488","184","112","52","215","77","129","55","161","76","107","48","120","57","64","37","56","38","188","73","336","98",
"0500000US28015","Carroll County, Mississippi","721","217","32","41","9","16","31","37","58","65","37","28","77","82","79","58","74","75","178","127","146","110",
"0500000US28017","Chickasaw County, Mississippi","1963","250","89","61","129","58","225","112","250","109","188","96","24","21","94","71","100","79","444","148","420","128",
"0500000US28019","Choctaw County, Mississippi","692","136","24","18","20","24","46","34","41","43","62","38","56","37","61","42","78","65","55","30","249","80",
"0500000US28021","Claiborne County, Mississippi","888","166","58","41","92","86","32","33","40","48","78","56","30","27","9","13","40","28","112","63","397","121",
"0500000US28023","Clarke County, Mississippi","1042","189","9","15","74","53","50","39","97","65","62","43","65","48","43","37","89","51","254","100","299","117",
"0500000US28025","Clay County, Mississippi","2182","275","106","78","128","91","169","92","149","83","173","90","103","75","47","46","201","111","498","151","608","159",
"0500000US28027","Coahoma County, Mississippi","4340","329","73","40","354","134","447","130","428","131","445","144","402","171","194","99","285","120","978","232","734","188",
"0500000US28029","Copiah County, Mississippi","2143","306","53","65","216","95","220","105","142","96","178","92","79","77","216","95","146","105","358","123","535","156",
"0500000US28031","Covington County, Mississippi","1473","274","142","110","75","52","71","73","120","92","77","89","93","67","60","56","137","96","337","164","361","162",
"0500000US28033","DeSoto County, Mississippi","16359","757","693","185","1572","257","2574","408","1956","312","1900","364","1511","279","1001","251","1096","265","3119","458","937","244",
"0500000US28035","Forrest County, Mississippi","12778","696","386","150","845","195","1389","369","1084","210","1157","275","1204","308","1098","296","1165","307","3142","412","1308","271",
"0500000US28037","Franklin County, Mississippi","676","152","4","7","11","19","22","22","49","37","31","31","77","57","32","36","36","33","74","64","340","107",
"0500000US28039","George County, Mississippi","1382","248","50","38","124","101","106","81","134","78","82","72","143","104","32","28","56","60","267","119","388","116",
"0500000US28041","Greene County, Mississippi","676","182","45","53","48","54","67","61","31","35","94","86","53","51","3","8","7","9","104","66","224","123",
"0500000US28043","Grenada County, Mississippi","3024","371","177","120","341","146","392","168","314","154","262","135","248","129","52","49","249","142","459","161","530","191",
"0500000US28045","Hancock County, Mississippi","4905","646","15","25","247","103","649","237","573","261","659","240","214","160","149","123","338","201","1164","302","897","280",
"0500000US28047","Harrison County, Mississippi","33863","1105","1025","231","3087","433","3429","507","4138","543","3404","483","2603","382","1999","363","3241","479","8609","711","2328","343",
"0500000US28049","Hinds County, Mississippi","37203","997","881","198","2735","376","3888","493","4607","537","3967","495","3136","443","2304","354","3127","436","9117","714","3441","380",
"0500000US28051","Holmes County, Mississippi","2397","224","77","36","86","51","135","56","117","64","132","47","145","65","150","85","142","66","398","108","1015","191",
"0500000US28053","Humphreys County, Mississippi","1215","193","56","43","66","44","67","47","82","46","110","62","88","45","38","33","106","61","270","99","332","113",
"0500000US28055","Issaquena County, Mississippi","272","55","9","11","9","12","34","26","23","17","22","15","16","13","20","21","13","20","24","17","102","44",
"0500000US28057","Itawamba County, Mississippi","2047","289","42","39","119","68","290","127","227","113","273","113","93","54","78","59","96","77","278","112","551","181",
"0500000US28059","Jackson County, Mississippi","15837","843","602","211","1269","277","1630","385","2113","441","1607","337","1156","274","866","290","1210","276","3621","514","1763","369",
"0500000US28061","Jasper County, Mississippi","992","216","55","43","84","52","16","18","29","22","95","69","72","67","44","35","74","55","94","55","429","152",
"0500000US28063","Jefferson County, Mississippi","799","212","0","18","2","4","21","37","15","18","82","75","8","13","129","104","33","36","63","50","446","143",
"0500000US28065","Jefferson Davis County, Mississippi","1150","203","29","33","48","53","19","21","108","67","63","52","49","50","32","42","35","29","293","107","474","147",
"0500000US28067","Jones County, Mississippi","6799","560","517","212","496","224","524","196","638","208","371","151","700","243","386","158","549","197","1499","378","1119","275",
"0500000US28069","Kemper County, Mississippi","952","215","56","55","44","39","33","28","189","139","76","59","39","46","20","25","18","20","66","52","411","154",
"0500000US28071","Lafayette County, Mississippi","7105","557","183","119","339","139","640","198","794","250","473","171","476","191","607","169","265","107","2515","384","813","255",
"0500000US28073","Lamar County, Mississippi","7196","627","190","119","971","302","737","262","1172","315","566","220","575","254","407","192","239","114","1514","337","825","257",
"0500000US28075","Lauderdale County, Mississippi","10567","670","457","178","999","275","1028","292","1287","266","1288","301","1007","244","264","97","726","197","2538","409","973","248",
"0500000US28077","Lawrence County, Mississippi","1203","191","75","40","96","65","105","75","88","70","115","72","65","54","46","37","14","18","210","97","389","104",
"0500000US28079","Leake County, Mississippi","2367","318","59","59","269","140","193","93","199","113","267","133","75","56","82","60","185","118","243","119","795","213",
"0500000US28081","Lee County, Mississippi","10315","514","330","149","930","236","1549","316","1251","248","869","206","700","191","583","180","815","222","2266","350","1022","210",
"0500000US28083","Leflore County, Mississippi","4920","327","204","89","259","137","326","116","308","129","448","133","368","128","174","91","419","131","1117","212","1297","211",
"0500000US28085","Lincoln County, Mississippi","3131","451","140","92","275","120","361","179","251","112","211","96","132","92","43","46","307","172","485","192","926","287",
"0500000US28087","Lowndes County, Mississippi","8183","584","552","202","801","210","938","280","665","178","678","198","589","198","421","174","532","165","1784","356","1223","286",
"0500000US28089","Madison County, Mississippi","11224","560","410","165","1164","280","1358","263","1305","310","1417","317","1074","285","773","329","1013","255","2091","414","619","222",
"0500000US28091","Marion County, Mississippi","1683","275","57","41","53","43","59","50","248","150","81","56","81","60","38","49","180","109","393","152","493","163",
"0500000US28093","Marshall County, Mississippi","3128","453","54","36","359","168","537","261","169","93","578","221","115","71","254","137","133","76","516","181","413","184",
"0500000US28095","Monroe County, Mississippi","3589","404","392","163","398","140","340","140","436","150","133","72","259","141","164","108","284","122","528","147","655","193",
"0500000US28097","Montgomery County, Mississippi","1396","219","51","39","284","121","143","92","116","104","62","56","11","14","0","20","66","71","228","107","435","164",
"0500000US28099","Neshoba County, Mississippi","3032","328","168","85","284","133","304","129","198","88","277","117","106","52","133","58","173","80","585","143","804","206",
"0500000US28101","Newton County, Mississippi","1836","264","36","35","117","70","118","66","194","106","200","131","98","61","89","66","143","78","242","103","599","167",
"0500000US28103","Noxubee County, Mississippi","1079","203","38","51","72","72","61","45","115","59","70","46","114","69","54","54","67","52","190","81","298","129",
"0500000US28105","Oktibbeha County, Mississippi","8597","580","368","139","639","238","729","207","647","184","454","200","506","165","314","135","643","252","2842","420","1455","320",
"0500000US28107","Panola County, Mississippi","3792","428","94","68","406","179","278","137","364","158","118","62","387","193","104","70","378","175","552","177","1111","323",
"0500000US28109","Pearl River County, Mississippi","4666","443","231","125","457","162","566","258","430","183","641","228","299","141","198","98","270","128","821","246","753","214",
"0500000US28111","Perry County, Mississippi","821","160","38","39","68","54","28","26","98","64","71","47","115","72","28","22","28","35","97","61","250","95",
"0500000US28113","Pike County, Mississippi","4464","441","24","26","163","95","422","149","549","195","470","217","404","166","152","93","300","114","1042","247","938","254",
"0500000US28115","Pontotoc County, Mississippi","3098","357","224","158","282","135","468","194","389","158","289","152","97","55","252","140","177","97","398","198","522","141",
"0500000US28117","Prentiss County, Mississippi","2494","351","40","40","174","81","153","84","206","108","347","185","221","128","101","63","190","127","378","196","684","214",
"0500000US28119","Quitman County, Mississippi","1251","152","19","24","51","33","93","50","124","51","115","56","72","49","89","50","72","33","185","64","431","113",
"0500000US28121","Rankin County, Mississippi","13131","785","377","151","1169","294","2120","379","1960","372","1601","349","1098","301","619","185","956","311","1752","360","1479","353",
"0500000US28123","Scott County, Mississippi","2635","409","172","110","95","69","210","138","280","162","230","175","266","154","65","46","324","176","308","145","685","208",
"0500000US28125","Sharkey County, Mississippi","629","114","34","28","2","4","7","9","36","29","30","27","50","44","123","68","30","44","40","41","277","88",
"0500000US28127","Simpson County, Mississippi","1922","273","117","90","112","71","89","68","152","101","121","70","144","73","122","81","125","74","383","136","557","183",
"0500000US28129","Smith County, Mississippi","988","208","34","35","25","30","176","116","155","111","45","34","25","25","19","23","32","30","154","80","323","114",
"0500000US28131","Stone County, Mississippi","1614","273","59","46","202","108","158","126","163","124","222","142","258","140","7","11","7","16","140","98","398","156",
"0500000US28133","Sunflower County, Mississippi","3864","285","205","93","285","117","421","139","226","94","359","109","290","101","294","109","301","110","828","155","655","128",
"0500000US28135","Tallahatchie County, Mississippi","1225","266","65","52","113","58","84","80","68","46","155","68","86","62","39","35","54","42","135","70","426","139",
"0500000US28137","Tate County, Mississippi","2599","338","187","137","252","109","265","140","231","119","150","71","222","113","193","107","285","134","467","173","347","143",
"0500000US28139","Tippah County, Mississippi","2170","341","124","99","377","152","231","98","139","92","229","154","170","102","234","173","64","57","291","103","311","138",
"0500000US28141","Tishomingo County, Mississippi","1869","285","27","20","212","109","194","78","311","134","156","94","75","46","165","86","112","77","242","111","375","140",
"0500000US28143","Tunica County, Mississippi","2349","245","96","67","297","165","432","213","246","97","189","87","161","99","31","28","128","83","534","209","235","106",
"0500000US28145","Union County, Mississippi","2634","318","170","85","333","114","396","135","402","170","179","102","83","51","100","71","251","129","313","120","407","168",
"0500000US28147","Walthall County, Mississippi","679","220","26","32","71","59","86","90","6","7","39","34","9","10","13","17","56","80","159","95","214","111",
"0500000US28149","Warren County, Mississippi","6182","401","263","137","540","170","764","232","441","183","403","133","380","155","413","154","282","119","1661","275","1035","258",
"0500000US28151","Washington County, Mississippi","8474","462","199","76","621","145","609","163","735","175","696","179","638","178","353","133","829","208","2456","337","1338","233",
"0500000US28153","Wayne County, Mississippi","1270","307","212","143","85","70","78","66","142","94","14","25","132","105","83","66","34","34","196","107","294","172",
"0500000US28155","Webster County, Mississippi","896","132","52","34","42","28","36","27","83","48","90","61","36","21","72","41","44","39","262","88","179","54",
"0500000US28157","Wilkinson County, Mississippi","636","142","10","15","38","45","32","36","37","40","36","45","30","32","57","43","15","29","142","84","239","100",
"0500000US28159","Winston County, Mississippi","1956","263","65","57","159","84","132","73","222","101","196","106","181","109","90","62","95","53","374","153","442","117",
"0500000US28161","Yalobusha County, Mississippi","1552","228","38","35","239","126","209","100","171","103","98","80","146","87","10","16","123","76","97","54","421","145",
"0500000US28163","Yazoo County, Mississippi","3147","416","96","60","165","115","216","117","242","108","185","96","230","115","133","111","136","77","640","187","1104","285",
"0500000US29001","Adair County, Missouri","3697","301","195","98","172","70","268","94","276","106","412","127","277","100","323","123","245","98","912","172","617","188",
"0500000US29003","Andrew County, Missouri","1357","182","52","33","176","74","279","119","81","38","170","72","60","46","107","77","82","46","146","85","204","70",
"0500000US29005","Atchison County, Missouri","776","85","121","53","123","36","81","29","67","25","71","26","39","26","55","20","22","14","86","33","111","34",
"0500000US29007","Audrain County, Missouri","2926","259","132","69","283","100","459","132","364","136","442","173","195","67","120","53","211","78","356","110","364","112",
"0500000US29009","Barry County, Missouri","3583","386","177","114","363","140","422","135","314","142","258","102","447","188","92","55","266","124","703","173","541","172",
"0500000US29011","Barton County, Missouri","1465","171","158","80","92","41","155","80","105","61","125","61","123","69","93","75","73","58","288","123","253","74",
"0500000US29013","Bates County, Missouri","1786","198","79","48","135","55","153","74","299","110","314","128","58","27","117","58","52","34","255","82","324","72",
"0500000US29015","Benton County, Missouri","1446","209","54","37","180","88","86","39","188","67","152","75","75","40","87","52","86","47","319","93","219","93",
"0500000US29017","Bollinger County, Missouri","881","153","33","27","120","64","69","51","92","48","92","43","64","53","12","10","33","21","160","78","206","72",
"0500000US29019","Boone County, Missouri","31350","885","906","212","2786","467","4055","508","3462","431","3096","408","2381","475","2143","436","2435","447","8259","703","1827","383",
"0500000US29021","Buchanan County, Missouri","12613","689","688","216","1491","269","1750","325","1311","276","1689","284","620","138","569","144","1012","207","2450","327","1033","201",
"0500000US29023","Butler County, Missouri","5951","480","253","131","298","127","747","179","750","214","698","197","610","171","590","168","387","125","1017","162","601","173",
"0500000US29025","Caldwell County, Missouri","869","97","60","30","125","44","104","36","98","36","73","25","38","18","43","30","80","59","120","40","128","33",
"0500000US29027","Callaway County, Missouri","4391","418","427","179","408","130","762","228","215","79","320","134","400","161","470","196","316","161","569","165","504","184",
"0500000US29029","Camden County, Missouri","3093","356","149","68","359","121","434","176","262","93","241","94","312","114","174","75","223","74","548","162","391","124",
"0500000US29031","Cape Girardeau County, Missouri","10365","602","332","126","1451","297","1183","233","1204","277","997","239","676","187","617","185","693","228","2227","346","985","219",
"0500000US29033","Carroll County, Missouri","902","115","51","27","110","58","173","75","56","34","63","28","86","55","64","47","56","37","77","47","166","62",
"0500000US29035","Carter County, Missouri","527","103","0","16","40","49","70","34","56","44","58","38","74","47","15","17","66","36","77","47","71","51",
"0500000US29037","Cass County, Missouri","9345","611","350","139","827","217","1499","296","1282","299","790","200","888","244","600","201","938","259","1675","286","496","160",
"0500000US29039","Cedar County, Missouri","1711","255","19","21","124","72","172","105","144","92","212","118","113","85","171","111","156","110","287","124","313","142",
"0500000US29041","Chariton County, Missouri","584","89","39","23","57","33","51","23","88","41","49","20","18","13","20","10","51","31","102","41","109","33",
"0500000US29043","Christian County, Missouri","8149","491","394","170","952","253","1092","247","921","224","705","158","709","180","534","158","816","241","1326","232","700","212",
"0500000US29045","Clark County, Missouri","668","110","30","22","77","36","114","53","75","40","80","44","42","23","28","27","51","35","72","38","99","37",
"0500000US29047","Clay County, Missouri","28602","1109","1110","267","3185","426","4088","429","4313","479","3133","447","2630","466","1762","329","2636","449","4721","597","1024","250",
"0500000US29049","Clinton County, Missouri","1928","258","88","54","248","95","315","111","342","125","203","103","96","69","75","52","166","89","242","87","153","79",
"0500000US29051","Cole County, Missouri","10164","632","736","204","1597","286","1643","287","1297","302","1040","239","614","210","608","183","541","159","1411","274","677","184",
"0500000US29053","Cooper County, Missouri","1755","164","77","34","262","87","184","59","269","80","197","78","113","60","51","36","130","56","227","68","245","76",
"0500000US29055","Crawford County, Missouri","2736","242","96","52","185","86","381","129","359","123","152","82","176","99","195","93","206","102","520","125","466","140",
"0500000US29057","Dade County, Missouri","712","108","56","31","43","29","66","29","58","32","68","35","60","33","30","17","60","30","89","34","182","67",
"0500000US29059","Dallas County, Missouri","1486","250","5","6","192","108","82","58","136","101","214","121","93","56","17","24","189","106","276","111","282","141",
"0500000US29061","Daviess County, Missouri","628","84","62","33","64","27","38","18","40","23","88","36","36","23","48","24","43","24","85","32","124","51",
"0500000US29063","DeKalb County, Missouri","1176","157","102","57","133","63","102","50","216","112","107","56","81","41","37","30","27","20","213","96","158","78",
"0500000US29065","Dent County, Missouri","1688","224","32","37","243","99","125","66","149","79","171","89","159","98","32","27","91","81","363","109","323","90",
"0500000US29067","Douglas County, Missouri","1040","203","20","22","35","34","162","115","165","99","77","67","48","55","25","40","152","86","157","103","199","86",
"0500000US29069","Dunklin County, Missouri","4685","285","103","57","440","136","438","129","517","143","583","160","302","118","246","94","327","103","1018","198","711","137",
"0500000US29071","Franklin County, Missouri","10436","669","456","162","1131","210","1845","383","1642","343","1135","270","804","236","556","202","665","229","1653","270","549","178",
"0500000US29073","Gasconade County, Missouri","1315","153","86","47","188","61","183","54","194","100","124","52","78","38","62","29","83","36","109","41","208","79",
"0500000US29075","Gentry County, Missouri","675","95","102","52","41","22","150","43","59","28","95","37","16","12","34","20","33","25","33","20","112","47",
"0500000US29077","Greene County, Missouri","55029","1224","1862","325","4721","569","7011","553","6600","635","5960","623","4680","503","3348","404","4160","470","12451","765","4236","498",
"0500000US29079","Grundy County, Missouri","1250","152","118","61","98","71","354","129","78","36","104","51","77","41","19","18","59","41","141","64","202","88",
"0500000US29081","Harrison County, Missouri","936","136","85","46","72","32","156","74","107","40","65","28","63","29","52","33","98","56","82","48","156","42",
"0500000US29083","Henry County, Missouri","2590","252","173","98","290","97","188","81","288","135","300","120","258","110","158","77","226","108","394","122","315","81",
"0500000US29085","Hickory County, Missouri","707","122","20","18","61","45","49","26","104","64","78","47","33","24","37","32","38","24","141","54","146","63",
"0500000US29087","Holt County, Missouri","481","68","55","30","90","35","82","33","20","11","46","20","15","11","16","10","11","10","46","21","100","26",
"0500000US29089","Howard County, Missouri","755","108","24","20","132","58","65","31","110","49","61","29","31","17","60","35","77","42","70","36","125","51",
"0500000US29091","Howell County, Missouri","5017","435","270","114","508","186","524","168","539","160","604","175","235","93","181","104","197","85","987","244","972","225",
"0500000US29093","Iron County, Missouri","1189","136","70","31","105","43","103","53","95","34","149","51","25","16","75","35","130","51","209","60","228","74",
"0500000US29095","Jackson County, Missouri","119674","1587","4172","486","10668","727","16169","943","15708","989","13833","895","9877","706","7492","631","9816","726","24701","980","7238","604",
"0500000US29097","Jasper County, Missouri","16663","788","811","272","1675","298","2360","344","1971","395","1476","278","1268","266","1192","265","1393","242","3081","396","1436","311",
"0500000US29099","Jefferson County, Missouri","17425","890","598","189","1989","298","2579","458","1836","319","1801","317","1576","299","936","229","1556","331","3012","426","1542","327",
"0500000US29101","Johnson County, Missouri","7750","609","108","67","717","202","1210","256","1003","192","901","173","654","172","487","153","737","170","1537","280","396","118",
"0500000US29103","Knox County, Missouri","259","58","25","17","35","27","38","20","35","18","16","10","12","10","5","8","15","22","26","16","52","21",
"0500000US29105","Laclede County, Missouri","4305","420","277","170","820","205","547","184","548","178","334","116","245","123","184","90","268","143","572","196","510","158",
"0500000US29107","Lafayette County, Missouri","3812","303","373","133","434","122","530","178","403","137","544","194","157","93","153","85","180","93","673","173","365","130",
"0500000US29109","Lawrence County, Missouri","4171","302","302","143","431","138","439","120","405","147","494","176","325","106","299","135","322","133","582","188","572","164",
"0500000US29111","Lewis County, Missouri","896","131","72","32","142","46","134","60","77","32","80","33","105","54","41","27","27","33","102","43","116","55",
